transaction_id,customer_id,account_id,customer_name,customer_email,account_age_days,timestamp,amount,currency,merchant_category,merchant_id,channel,device_id,ip_country,home_country,is_new_device,destination_account_age_days,label,attack_type
txn_49aff48041ef40,cust_cb02c8bf41,acc_981dc2f8b032,Pooja Verma,pooja.verma657@proton.me,1924,2026-06-01T17:19:21,27.12,INR,grocery,merch_cfb55f7e,card_not_present,dev_mzdd2fj5pi,IN,IN,False,,0,
txn_8d95fcac7b5b4f,cust_aedcf4d4d0,acc_3a159b21c98e,Ishaan Sharma,ishaan.sharma397@gmail.com,2351,2026-06-01T17:19:28,150.51,USD,electronics,merch_2568715b,app_transfer,dev_5hu03y53mb,US,US,False,,0,
txn_9e3d800de77141,cust_48a7662fd6,acc_0c0f202cb95e,Aarav Verma,aarav.verma939@gmail.com,2374,2026-06-01T17:30:07,4.82,USD,food_delivery,merch_fad43f25,card_present,dev_7qs7jp1ilr,SG,SG,False,,0,
txn_1be7c2b1233345,cust_1463d73e59,acc_5db9c0a7f99a,Saanvi Mehta,saanvi.mehta106@outlook.com,1022,2026-06-01T17:32:47,13.72,USD,fuel,merch_53dcdea0,card_present,dev_m8tohjfn17,GB,GB,False,,0,
txn_51ab05dcaa9b4b,cust_41110f3d54,acc_8b4485412236,Myra Khan,myra.khan82@gmail.com,827,2026-06-01T17:48:54,61.46,USD,apparel,merch_34d070c3,card_not_present,dev_7oxk8c1gra,US,US,False,,0,
txn_54b2e1f9e54443,cust_ccbbd0f9be,acc_ec57aadff942,Simran Sharma,simran.sharma129@proton.me,125,2026-06-01T17:51:34,14.14,USD,grocery,merch_e871121c,card_not_present,dev_qx3qfxmhrw,US,US,False,,0,
txn_f914b0ce09b744,cust_4aeb1cb870,acc_d03b2fff2121,Ananya Sharma,ananya.sharma753@proton.me,589,2026-06-01T17:53:18,12.74,USD,utilities,merch_081da92b,app_transfer,dev_5koc463nfz,SG,SG,False,,0,
txn_04badb2db22f4e,cust_97e703bf69,acc_97849db01ba8,Kabir Iyer,kabir.iyer47@gmail.com,877,2026-06-01T17:58:14,97.35,USD,electronics,merch_92a77833,card_not_present,dev_y0oy58f1n2,GB,GB,False,,0,
txn_8e5808cb52a344,cust_dfb98accb2,acc_6d18120ac41b,Rahul Verma,rahul.verma574@proton.me,61,2026-06-01T18:17:23,96.22,INR,travel,merch_89ef89f6,app_transfer,dev_axs88ualry,IN,IN,False,,0,
txn_ecce3b5b8fac48,cust_cf73ca1f94,acc_1345495d8fa4,Diya Patel,diya.patel358@gmail.com,2330,2026-06-01T18:20:07,3.36,INR,food_delivery,merch_b763d1a5,card_not_present,dev_p4wg6rpdhk,IN,IN,False,,0,
txn_d60bcf09db6c4b,cust_6de9733f32,acc_79fd024069af,Pooja Rao,pooja.rao481@proton.me,2114,2026-06-01T18:22:50,13.29,INR,food_delivery,merch_eb1cee18,card_present,dev_fn55lk9uaw,IN,IN,False,,0,
txn_8a0cdc6eea6742,cust_0ce63a8f43,acc_9754e579d659,Karan Iyer,karan.iyer853@proton.me,969,2026-06-01T18:26:37,323.35,INR,electronics,merch_ecf0991c,card_present,dev_emyxadluss,IN,IN,False,,0,
txn_78372925b19649,cust_b526d9f51b,acc_8b1f3d92630b,Myra Patel,myra.patel727@outlook.com,2290,2026-06-01T18:31:03,4.23,INR,food_delivery,merch_2f0dc5bf,card_not_present,dev_8q3518rwdj,IN,IN,False,,0,
txn_138367c285574a,cust_9dce1a4e68,acc_a753da59c080,Vivaan Sharma,vivaan.sharma862@outlook.com,60,2026-06-01T18:33:14,17.26,INR,ecommerce_general,merch_90500788,card_not_present,dev_3q825q30zx,IN,IN,False,,0,
txn_d31e07e9833247,cust_b526d9f51b,acc_8b1f3d92630b,Myra Patel,myra.patel727@outlook.com,2290,2026-06-01T18:33:58,6.84,INR,ecommerce_general,merch_ee905950,card_not_present,dev_8q3518rwdj,IN,IN,False,,0,
txn_47826a109f8642,cust_282b4087e6,acc_8ae849362eac,Dev Gupta,dev.gupta591@yahoo.com,1757,2026-06-01T18:35:23,175.9,USD,travel,merch_4b3022f2,card_not_present,dev_kls1qcwq85,DE,DE,False,,0,
txn_11ac3a2ab7814c,cust_ddd354e56e,acc_4e5f2fbd5449,Simran Reddy,simran.reddy420@gmail.com,1367,2026-06-01T18:35:50,88.33,USD,fuel,merch_2542aa74,card_present,dev_0zcmhfmtgd,US,US,False,,0,
txn_dad364488e2449,cust_aedcf4d4d0,acc_3a159b21c98e,Ishaan Sharma,ishaan.sharma397@gmail.com,2351,2026-06-01T18:54:01,7.6,USD,food_delivery,merch_8b16869d,card_not_present,dev_5hu03y53mb,US,US,False,,0,
txn_af4754ed7d2942,cust_861b9996ea,acc_c6ce9fc96c37,Meera Verma,meera.verma47@gmail.com,2022,2026-06-01T19:03:16,105.62,INR,grocery,merch_e318a517,card_not_present,dev_94sgfdk0q0,IN,IN,False,,0,
txn_0add9e54af474e,cust_ad6243f5ea,acc_152f52b7a9fe,Diya Gupta,diya.gupta569@gmail.com,1988,2026-06-01T19:31:30,66.83,USD,travel,merch_2649772a,wire,dev_g7u6x8w1qx,GB,GB,False,,0,
txn_b824905fa7f744,cust_1bcf5b25d0,acc_dcc35d76274a,Dev Khan,dev.khan237@yahoo.com,1045,2026-06-01T19:42:35,84.42,INR,electronics,merch_371b0e46,app_transfer,dev_qmhhiocwue,IN,IN,False,,0,
txn_b7dbf8d0a82242,cust_57e5d91269,acc_b82a5f6f0b32,Rohan Nair,rohan.nair903@proton.me,1468,2026-06-01T19:44:08,12.73,INR,fuel,merch_4e7db8e7,card_not_present,dev_hgbvszhfic,IN,IN,False,,0,
txn_07a1014f04d24c,cust_c13de6177f,acc_842d88b2286b,Ishaan Sharma,ishaan.sharma760@outlook.com,932,2026-06-01T19:48:51,21.47,INR,fuel,merch_5cf70c70,card_present,dev_fd0tvbdivu,IN,IN,False,,0,
txn_286db5a0302943,cust_e8f27ddae8,acc_862082762e3d,Ananya Khan,ananya.khan21@outlook.com,1078,2026-06-01T19:54:48,11.97,INR,food_delivery,merch_e3a802f1,card_present,dev_go0k4rayjl,DE,IN,True,,0,
txn_427e5f6c64b94f,cust_9172aa5f60,acc_90a7b31183f0,Karan Rao,karan.rao552@yahoo.com,445,2026-06-01T20:06:17,19.17,INR,ecommerce_general,merch_1ef1704d,card_present,dev_qxw112cd4y,IN,IN,False,,0,
txn_109e3503add547,cust_5e2b9fdc4d,acc_ee3b630d5f91,Priya Kapoor,priya.kapoor158@gmail.com,557,2026-06-01T20:11:16,25.85,INR,ecommerce_general,merch_a385fa39,card_not_present,dev_rdclvfd4pi,IN,IN,False,,0,
txn_c4d07fd26b274f,cust_4fa5b8bf36,acc_98d76318c148,Saanvi Sharma,saanvi.sharma932@yahoo.com,1786,2026-06-01T20:14:08,6.32,USD,grocery,merch_55eff37f,card_present,dev_pk5rjjtd1m,DE,DE,False,,0,
txn_0ae6118666e841,cust_37489c52d9,acc_7f6028756339,Neha Khan,neha.khan779@yahoo.com,2272,2026-06-01T20:18:57,144.53,USD,travel,merch_c73c2b98,card_not_present,dev_ymbnbor7aa,AE,AE,False,,0,
txn_271ed04126cb4a,cust_1ee7a8989d,acc_14679dad1a7b,Saanvi Sharma,saanvi.sharma921@gmail.com,1757,2026-06-01T20:26:23,369.79,INR,travel,merch_9358fec5,card_not_present,dev_pt6aar17qr,IN,IN,False,,0,
txn_407473bf393840,cust_fd8ac4f51c,acc_61cb489a672d,Priya Reddy,priya.reddy794@outlook.com,519,2026-06-01T20:37:41,15.39,USD,entertainment,merch_4615d2fd,card_not_present,dev_io1ar1zgzb,US,US,False,,0,
txn_b09939d5487246,cust_74a4f22f41,acc_576d8585daef,Priya Reddy,priya.reddy416@proton.me,134,2026-06-01T20:40:29,35.51,INR,utilities,merch_85a51086,card_not_present,dev_e5rzuf21zz,IN,IN,False,,0,
txn_8ae623758c864b,cust_aac360467f,acc_03260426c57f,Myra Reddy,myra.reddy644@proton.me,2008,2026-06-01T21:01:09,19.82,USD,entertainment,merch_03c8f086,app_transfer,dev_lv0krvc931,AE,AE,False,,0,
txn_1762474f82dd4b,cust_37f921ab94,acc_732ba8bb4b0b,Neha Singh,neha.singh635@yahoo.com,1497,2026-06-01T21:26:50,18.98,INR,food_delivery,merch_764816b3,app_transfer,dev_1fttt1vdy3,IN,IN,False,,0,
txn_3eed59007ea743,cust_a9522dc93a,acc_8047d5a6e08b,Priya Rao,priya.rao498@proton.me,1308,2026-06-01T21:38:14,5.51,INR,healthcare,merch_3926bd4f,card_not_present,dev_yhcbjkhcd7,IN,IN,False,,0,
txn_8f872266dae44b,cust_8e45e43b67,acc_1cab046bc316,Kabir Rao,kabir.rao27@proton.me,2107,2026-06-01T21:40:46,46.44,USD,ecommerce_general,merch_5cdf23db,card_present,dev_jpnbzug0it,DE,DE,False,,0,
txn_3801eafa06604e,cust_e116e223b4,acc_99c5addf87b3,Ishaan Patel,ishaan.patel502@proton.me,2108,2026-06-01T22:16:52,20.16,USD,food_delivery,merch_596c5b67,card_present,dev_ois1wbscyg,US,US,False,,0,
txn_cad1d5cc8ada4a,cust_46646c631f,acc_3c9f6de3cc85,Simran Joshi,simran.joshi885@outlook.com,473,2026-06-01T22:43:36,9.53,USD,food_delivery,merch_0bac0543,app_transfer,dev_1m00lqrl9c,SG,SG,False,,0,
txn_d073c202604448,cust_86b25b9bd1,acc_1f4a189a199e,Aarav Iyer,aarav.iyer515@proton.me,806,2026-06-01T23:02:50,6.16,INR,food_delivery,merch_9fa0421d,card_present,dev_uljaf4wnsm,IN,IN,False,,0,
txn_88713734bfbf48,cust_98dd520dde,acc_95adfc06f70d,Ishaan Joshi,ishaan.joshi56@outlook.com,2040,2026-06-01T23:07:35,699.35,INR,electronics,merch_624f7db7,card_not_present,dev_k9l1wdx68c,IN,IN,False,,0,
txn_d920abe0814d4f,cust_c76df70c4b,acc_3b0058bfab1d,Kabir Kapoor,kabir.kapoor470@outlook.com,1730,2026-06-01T23:09:36,56.79,INR,ecommerce_general,merch_2fa32e67,card_not_present,dev_x637sc7289,IN,IN,False,,0,
txn_282f0fd13bd048,cust_570e4c0e9c,acc_202ec520186d,Ananya Kapoor,ananya.kapoor802@gmail.com,1121,2026-06-01T23:33:23,9.74,USD,ecommerce_general,merch_dbd37a6f,card_present,dev_4yl5diu321,GB,GB,False,,0,
txn_b897ad8fb3ec4c,cust_9baa35f71d,acc_378c45ac052b,Diya Singh,diya.singh641@proton.me,2378,2026-06-01T23:35:00,18.45,INR,utilities,merch_81d198a9,wire,dev_i1shmqdbpx,IN,IN,False,,0,
txn_e43adeebc76648,cust_bc16c7f819,acc_965cc418e302,Kabir Kapoor,kabir.kapoor131@yahoo.com,1517,2026-06-01T23:35:14,20.8,INR,utilities,merch_87525ba4,card_present,dev_9969trj7o6,IN,IN,False,,0,
txn_5614eb3c49cc43,cust_107ab109dc,acc_abd13bae5b76,Karan Das,karan.das295@yahoo.com,2290,2026-06-01T23:39:34,14.06,INR,grocery,merch_56789cd0,card_not_present,dev_hpyhx68yv2,IN,IN,False,,0,
txn_87bdec59fdeb4d,cust_e0ab8c2f04,acc_a6ceac1417a9,Ishaan Gupta,ishaan.gupta906@outlook.com,1968,2026-06-01T23:45:17,4.05,USD,food_delivery,merch_ec8b3826,card_present,dev_iibfw09xlg,GB,GB,False,,0,
txn_1273594629ec4a,cust_090667e679,acc_e52b20b73003,Sana Nair,sana.nair897@outlook.com,1451,2026-06-01T23:55:37,26.61,INR,travel,merch_3a4f2f3f,card_not_present,dev_h1ptxgsrmq,IN,IN,False,,0,
txn_b73237c060a247,cust_7da69b395c,acc_cc6dcce1271d,Pooja Gupta,pooja.gupta389@proton.me,1798,2026-06-01T23:59:02,31.94,INR,ecommerce_general,merch_fc3127a5,card_not_present,dev_f5a7qy8yb7,IN,IN,False,,0,
txn_f94224eed3af4f,cust_c4a35747b5,acc_90abdb59eee7,Sana Das,sana.das154@outlook.com,463,2026-06-02T00:25:35,36.04,INR,utilities,merch_23e3d07c,app_transfer,dev_rodq4akm9e,IN,IN,False,,0,
txn_d73ab221bdfd4d,cust_0a291fcd25,acc_5f76b93e583a,Pooja Patel,pooja.patel201@gmail.com,341,2026-06-02T00:41:34,83.11,INR,electronics,merch_b07495be,card_not_present,dev_v7p2a2q9oj,IN,IN,False,,0,
txn_753dff3c9df24e,cust_bf7c84b3d0,acc_1060ca586aef,Ishaan Patel,ishaan.patel761@gmail.com,1035,2026-06-02T02:35:13,25.55,INR,utilities,merch_a890426d,card_present,dev_wft52mfx1l,IN,IN,False,,0,
txn_91a9f2cb34994b,cust_e779282514,acc_196ec32a912a,Aditya Patel,aditya.patel493@outlook.com,2202,2026-06-02T03:18:30,17.13,INR,ecommerce_general,merch_cd2ea044,card_not_present,dev_3taqfw4hfn,IN,IN,False,,0,
txn_92474b77b0f247,cust_b34e2ca0f9,acc_8c42f846e675,Aarav Reddy,aarav.reddy399@proton.me,2179,2026-06-02T03:43:29,26.78,INR,grocery,merch_d22496d5,card_present,dev_k95h36pcgy,IN,IN,False,,0,
txn_cc096a934d8a48,cust_edb1d2b922,acc_ddb487b6e7c5,Simran Kapoor,simran.kapoor904@yahoo.com,1595,2026-06-02T04:02:27,34.54,INR,utilities,merch_ddd47caa,card_present,dev_jw9bfc0xef,IN,IN,False,,0,
txn_109f66f31b2f40,cust_7c74d43585,acc_61f33ed6925d,Simran Khan,simran.khan429@proton.me,184,2026-06-02T04:08:46,98.58,USD,electronics,merch_ea2c8a36,card_not_present,dev_u7wj0vysd3,AE,AE,False,,0,
txn_bd6fc6aa1ed34c,cust_8275c2b02b,acc_4ea76a3f1338,Sana Nair,sana.nair139@outlook.com,1255,2026-06-02T04:36:20,21.23,INR,apparel,merch_b3e7d01d,wire,dev_fjhojalbh1,IN,IN,False,,0,
txn_b7387b0acc8440,cust_416ae02a27,acc_df6f0e2dddde,Simran Das,simran.das837@proton.me,1432,2026-06-02T05:28:15,679.0,INR,electronics,merch_5e4969ef,card_not_present,dev_rolu88tdp1,IN,IN,False,,0,
txn_27caf4d59f3b47,cust_4df467096a,acc_608a4a0c2524,Aarav Nair,aarav.nair670@yahoo.com,1740,2026-06-02T05:31:51,152.89,USD,electronics,merch_45232178,card_present,dev_i0hivtq3md,AE,AE,False,,0,
txn_39560b3c467441,cust_665f822167,acc_4e4bc8337ffb,Kabir Joshi,kabir.joshi103@yahoo.com,141,2026-06-02T05:38:02,24.65,INR,utilities,merch_5a07432d,card_present,dev_napgfhtn9x,IN,IN,False,,0,
txn_cbe9912b70a643,cust_2afb83a9db,acc_04025c5df118,Ishaan Verma,ishaan.verma20@proton.me,2436,2026-06-02T05:43:31,12.14,USD,healthcare,merch_a8c0c9f9,card_not_present,dev_bd2scejcy1,US,US,False,,0,
txn_622a81560ebc49,cust_c93cd30b0f,acc_27451ce4906a,Arjun Sharma,arjun.sharma405@yahoo.com,2151,2026-06-02T05:54:21,26.97,INR,grocery,merch_93b23857,card_present,dev_hf59she953,IN,IN,False,,0,
txn_dc769eb50d9349,cust_4df467096a,acc_608a4a0c2524,Aarav Nair,aarav.nair670@yahoo.com,1740,2026-06-02T06:16:07,227.94,USD,electronics,merch_4cb512c1,card_not_present,dev_i0hivtq3md,AE,AE,False,,0,
txn_ea1e666512f846,cust_e66489dfbc,acc_90230fba5e82,Vivaan Nair,vivaan.nair161@outlook.com,1345,2026-06-02T06:16:20,17.08,INR,food_delivery,merch_9f82921d,card_not_present,dev_4vg9z2abpt,IN,IN,False,,0,
txn_247958808f134e,cust_6770eab030,acc_c990d83bf4a1,Arjun Kapoor,arjun.kapoor863@proton.me,2312,2026-06-02T06:32:33,7.49,USD,ecommerce_general,merch_e18c88b4,wire,dev_naypwlieox,AE,AE,False,,0,
txn_57cc4674c9af44,cust_3d8506fc10,acc_21d7c11ea39e,Sana Iyer,sana.iyer331@yahoo.com,1175,2026-06-02T06:36:18,94.86,USD,electronics,merch_200267f7,card_not_present,dev_d5iqvnb4gh,GB,GB,False,,0,
txn_71b44763b7b54f,cust_b2ca8c1904,acc_54c7f6264571,Karan Nair,karan.nair771@gmail.com,1999,2026-06-02T07:04:24,17.85,INR,ecommerce_general,merch_7f2203e1,card_present,dev_koecubods1,IN,IN,False,,0,
txn_fb8a1476cb454b,cust_b9ca002aae,acc_e0ec4dbac113,Karan Sharma,karan.sharma320@proton.me,278,2026-06-02T07:20:14,20.3,INR,ecommerce_general,merch_cd4a85f8,app_transfer,dev_jjgawa0i98,IN,IN,False,,0,
txn_30d8d3a4e2a647,cust_a564f56766,acc_b93b92148677,Sana Verma,sana.verma720@yahoo.com,1170,2026-06-02T07:47:47,4.18,INR,food_delivery,merch_99bd0b1a,card_present,dev_bthp3e36je,IN,IN,False,,0,
txn_d01b5ae84fea49,cust_56bd2ef487,acc_f88c8de7ad68,Simran Sharma,simran.sharma352@yahoo.com,1401,2026-06-02T07:53:16,8.69,INR,food_delivery,merch_2cdd3acc,card_not_present,dev_snjczobd9q,IN,IN,False,,0,
txn_b05db772e95a4c,cust_b253861782,acc_97911d39d948,Rahul Patel,rahul.patel722@outlook.com,1236,2026-06-02T08:04:49,21.97,USD,grocery,merch_de5d0b96,card_present,dev_6t0rkqxj67,AE,AE,False,,0,
txn_6ce5007dfffc4c,cust_28a9098117,acc_b0d8d8897e2b,Ananya Iyer,ananya.iyer133@yahoo.com,2404,2026-06-02T08:17:29,119.14,INR,electronics,merch_8a7b83a8,card_not_present,dev_mo11if24hy,IN,IN,False,,0,
txn_a61669d90d4e4e,cust_0d13c37776,acc_456e09d6cfa2,Rohan Rao,rohan.rao392@proton.me,323,2026-06-02T08:30:29,44.07,INR,grocery,merch_56de2b82,card_present,dev_txrgn74f9y,IN,IN,False,,0,
txn_5a18a6183e4043,cust_969625a6ed,acc_bffff25b2cb7,Kabir Khan,kabir.khan159@proton.me,1502,2026-06-02T10:09:10,5.77,USD,food_delivery,merch_7eb38970,card_present,dev_wcfie6kn0q,US,US,False,,0,
txn_69b3ef579d7d47,cust_4bb4ee604f,acc_9a57c59ac57b,Priya Mehta,priya.mehta697@proton.me,1213,2026-06-02T10:20:10,57.6,INR,utilities,merch_445bf2a7,app_transfer,dev_mwuocs224e,IN,IN,False,,0,
txn_1ba6648cb5a246,cust_39ef6df7a7,acc_5babbf1a90e6,Ananya Rao,ananya.rao49@yahoo.com,2034,2026-06-02T10:54:41,80.03,USD,electronics,merch_51a6e2d7,card_present,dev_fp9zsqdf93,DE,DE,False,,0,
txn_b16d69175e5946,cust_6c88e3848d,acc_8fb9a3b0419e,Ananya Sharma,ananya.sharma835@yahoo.com,280,2026-06-02T11:01:32,109.05,INR,travel,merch_fce45de0,card_present,dev_2mf3g1puxj,IN,IN,False,,0,
txn_53e04826a81f4d,cust_37489c52d9,acc_7f6028756339,Neha Khan,neha.khan779@yahoo.com,2272,2026-06-02T11:04:31,26.64,USD,grocery,merch_6dfb8e05,card_present,dev_ymbnbor7aa,AE,AE,False,,0,
txn_386dc5bad06a4c,cust_d46646dcb3,acc_4cbbfba53b7f,Aditya Gupta,aditya.gupta934@yahoo.com,2073,2026-06-02T11:07:19,15.58,USD,utilities,merch_93a26910,app_transfer,dev_skte02bip1,AE,AE,False,,0,
txn_387b8c15bc6948,cust_a79cd427b7,acc_3140e4656612,Dev Joshi,dev.joshi836@gmail.com,919,2026-06-02T11:08:50,8.48,USD,ecommerce_general,merch_ff4875f4,card_not_present,dev_nvqneoezoa,US,AE,True,,0,
txn_6f0f1d8ae65b4c,cust_e7d89d6ffa,acc_f68150316900,Karan Mehta,karan.mehta876@yahoo.com,2258,2026-06-02T11:16:55,22.95,INR,fuel,merch_b640e68c,card_not_present,dev_hyvpqcsw77,IN,IN,False,,0,
txn_f47e57fcfc7e44,cust_03262892d8,acc_01c0da930038,Rohan Khan,rohan.khan612@yahoo.com,710,2026-06-02T11:18:52,29.67,INR,ecommerce_general,merch_76be35f7,card_not_present,dev_ld3iia38k0,IN,IN,False,,0,
txn_09a73720d1854a,cust_93806c2a78,acc_893c13e30693,Kabir Patel,kabir.patel234@yahoo.com,1048,2026-06-02T12:00:20,115.34,USD,grocery,merch_3f039ef3,app_transfer,dev_u2slz2c11u,AE,AE,False,,0,
txn_6dada8234e9c4e,cust_bb5939b68f,acc_e339badf70f5,Saanvi Joshi,saanvi.joshi956@proton.me,471,2026-06-02T12:01:51,20.9,INR,apparel,merch_0efb8bc9,card_not_present,dev_gcrkfkj6xh,IN,IN,False,,0,
txn_a796214a00ba41,cust_0cec0925a1,acc_5066eae0ce6c,Simran Sharma,simran.sharma576@outlook.com,2374,2026-06-02T12:02:54,12.33,INR,grocery,merch_15a906cf,card_not_present,dev_lopo6j0m3l,IN,IN,False,,0,
txn_10959c481b6145,cust_691861799f,acc_1a89c5b6a067,Pooja Khan,pooja.khan763@proton.me,314,2026-06-02T12:13:19,23.66,INR,ecommerce_general,merch_a37bca51,app_transfer,dev_wttj8vi73m,IN,IN,False,,0,
txn_c0a85f9185284a,cust_5dff7cd469,acc_f99d3af314d4,Ananya Das,ananya.das541@yahoo.com,305,2026-06-02T12:21:39,54.1,USD,healthcare,merch_0c3651e9,card_present,dev_xcgmiurpv2,SG,DE,True,,0,
txn_d3a63d3bd4a34f,cust_ec17758a79,acc_9f7a29e52f93,Ananya Sharma,ananya.sharma627@yahoo.com,1668,2026-06-02T12:25:13,33.39,INR,healthcare,merch_5b4ff856,card_not_present,dev_qshe9g1bmf,IN,IN,False,,0,
txn_5a482d810f7046,cust_f2be1ee209,acc_74c53eef5963,Dev Verma,dev.verma619@yahoo.com,494,2026-06-02T12:39:50,66.1,INR,electronics,merch_fb7937a9,app_transfer,dev_6jphxrv5s7,IN,IN,False,,0,
txn_41ca80ee547f4a,cust_74a4f22f41,acc_576d8585daef,Priya Reddy,priya.reddy416@proton.me,134,2026-06-02T12:43:40,7.97,INR,grocery,merch_950dfb4c,card_not_present,dev_e5rzuf21zz,IN,IN,False,,0,
txn_94c698d8caf148,cust_97e703bf69,acc_97849db01ba8,Kabir Iyer,kabir.iyer47@gmail.com,877,2026-06-02T12:52:22,10.52,USD,food_delivery,merch_50eebe12,wire,dev_y0oy58f1n2,GB,GB,False,,0,
txn_a8a2c8a8a4384a,cust_0d9f69055d,acc_2a368a3454b5,Saanvi Gupta,saanvi.gupta295@gmail.com,1698,2026-06-02T13:01:02,41.87,USD,ecommerce_general,merch_3faec342,card_present,dev_n5tppnuepd,US,US,False,,0,
txn_2f23adbd7e4247,cust_a79f467480,acc_4f2cc685b05d,Sana Patel,sana.patel681@yahoo.com,75,2026-06-02T13:07:33,92.78,INR,fuel,merch_d179bfa8,card_not_present,dev_9njc2gouif,IN,IN,False,,0,
txn_668a5693d67d4a,cust_ec17758a79,acc_9f7a29e52f93,Ananya Sharma,ananya.sharma627@yahoo.com,1668,2026-06-02T13:12:16,21.63,INR,food_delivery,merch_21b2eef8,card_not_present,dev_qshe9g1bmf,IN,IN,False,,0,
txn_4f93d77d79bb47,cust_3083681abd,acc_aa2df9b9ed66,Pooja Joshi,pooja.joshi44@proton.me,512,2026-06-02T13:15:20,10.35,INR,ecommerce_general,merch_fdadb524,card_present,dev_551axto8d8,GB,IN,True,,0,
txn_380cafbcbe3842,cust_134d7ee87a,acc_ceeded0a695d,Neha Nair,neha.nair733@outlook.com,529,2026-06-02T13:30:08,18.83,USD,utilities,merch_b625df3b,card_not_present,dev_a8v4x7y2it,GB,GB,False,,0,
txn_5a88d8eae99840,cust_fbd4298c48,acc_972ceaa66642,Vivaan Sharma,vivaan.sharma348@outlook.com,863,2026-06-02T13:34:14,55.17,USD,electronics,merch_5f2d6317,app_transfer,dev_mikm85npge,SG,SG,False,,0,
txn_b9b778b7e60647,cust_1a822564e2,acc_d66cfbdbe9d1,Meera Nair,meera.nair85@proton.me,1548,2026-06-02T13:53:31,6.43,INR,food_delivery,merch_41248d3a,card_present,dev_o5cqpowjw6,IN,IN,False,,0,
txn_ab5f3932cbd04d,cust_683ab62343,acc_3a23951536cf,Dev Mehta,dev.mehta547@gmail.com,627,2026-06-02T13:53:47,13.16,INR,fuel,merch_8f3192b1,app_transfer,dev_3c330bo7wp,IN,IN,False,,0,
txn_279547266f2d48,cust_13c7158df3,acc_084b293a9073,Sana Rao,sana.rao710@outlook.com,679,2026-06-02T13:57:48,5.66,INR,grocery,merch_ee81c1da,card_present,dev_vwnlbs0umi,IN,IN,False,,0,
txn_5a5862dc66544d,cust_103a1a9c72,acc_817896572caa,Vivaan Rao,vivaan.rao30@yahoo.com,202,2026-06-02T14:01:09,8.65,INR,grocery,merch_ebedd841,card_not_present,dev_vgbmeof46l,IN,IN,False,,0,
txn_1ea011f696a74c,cust_a485049a30,acc_3d698fe2d3f0,Pooja Nair,pooja.nair490@proton.me,1742,2026-06-02T14:04:35,9.75,INR,utilities,merch_944c86b0,card_not_present,dev_jek91kegj5,IN,IN,False,,0,
txn_4153dd53566d43,cust_1463d73e59,acc_5db9c0a7f99a,Saanvi Mehta,saanvi.mehta106@outlook.com,1022,2026-06-02T14:06:57,11.98,USD,utilities,merch_429556ba,card_not_present,dev_m8tohjfn17,GB,GB,False,,0,
txn_3240b6b012cb44,cust_cc1bc98778,acc_019d045e13f2,Vivaan Gupta,vivaan.gupta274@yahoo.com,2328,2026-06-02T14:07:42,18.39,USD,ecommerce_general,merch_4d84a787,wire,dev_yfc2htmqwy,DE,DE,False,,0,
txn_1fcc588d593a44,cust_48a7662fd6,acc_0c0f202cb95e,Aarav Verma,aarav.verma939@gmail.com,2374,2026-06-02T14:11:24,83.13,USD,electronics,merch_af2ba405,app_transfer,dev_7qs7jp1ilr,SG,SG,False,,0,
txn_9619c085b64a46,cust_7c74d43585,acc_61f33ed6925d,Simran Khan,simran.khan429@proton.me,184,2026-06-02T14:14:31,52.49,USD,ecommerce_general,merch_5a441803,card_present,dev_u7wj0vysd3,AE,AE,False,,0,
txn_9517d2a244b84c,cust_1771bf057a,acc_d2c3b7096762,Rohan Gupta,rohan.gupta370@yahoo.com,755,2026-06-02T14:29:55,19.61,INR,grocery,merch_b183d73d,app_transfer,dev_enz9jn7k98,DE,IN,True,,0,
txn_840fa7bb02b244,cust_11dffc1608,acc_e290d9c35814,Karan Rao,karan.rao218@proton.me,2475,2026-06-02T14:31:41,7.91,INR,ecommerce_general,merch_02839b11,card_not_present,dev_o1kjwv2qnr,GB,IN,True,,0,
txn_6f487d8dfd2c45,cust_f7e1dd388e,acc_382deecf0cbb,Karan Reddy,karan.reddy945@yahoo.com,675,2026-06-02T14:36:23,16.13,USD,healthcare,merch_7aff971d,card_present,dev_1xtqsr7sh2,SG,SG,False,,0,
txn_a7bf8ca2955541,cust_74d122681f,acc_b1747e99e64b,Ananya Nair,ananya.nair983@outlook.com,471,2026-06-02T14:43:35,3.48,INR,food_delivery,merch_41bbd74c,card_present,dev_rrye12o003,IN,IN,False,,0,
txn_0ab56aca1f3044,cust_e29692421c,acc_e06313452426,Pooja Kapoor,pooja.kapoor363@gmail.com,1661,2026-06-02T14:45:19,12.01,INR,ecommerce_general,merch_de371a9c,app_transfer,dev_tc0d6qj2on,IN,IN,False,,0,
txn_aa0e26fba8f248,cust_43344a4f6f,acc_208b9c539e23,Saanvi Patel,saanvi.patel126@gmail.com,1448,2026-06-02T15:02:47,4.4,INR,food_delivery,merch_43602fbe,app_transfer,dev_kvod3rs2nu,IN,IN,False,,0,
txn_aa5c5abde6f44e,cust_5a8a75c1de,acc_817a64d351f0,Rahul Patel,rahul.patel312@yahoo.com,1265,2026-06-02T15:04:10,11.4,INR,entertainment,merch_b93e733c,card_not_present,dev_scebpuwfq9,IN,IN,False,,0,
